seed,variant,micro_rmse,micro_mae,micro_r2,macro_rmse,macro_mae,macro_r2,elapsed_seconds,micro_rmse_delta_pct,micro_mae_delta_pct,macro_rmse_delta_pct,macro_mae_delta_pct,config_hash,verdict
42,baseline,3.208899468521196,1.4869047662836166,0.7801398092609377,3.1563169196744307,1.5749568209913172,0.6965940276406037,1183.33662799999,0.0,0.0,0.0,0.0,5e49494f07c241b20c3014bb984f744d3f502d28f66efb7d517362271834d771,参照
42,cross_residual,3.2331066128340926,1.5354310418483301,0.7768101555580538,3.1634409938428423,1.6212770345798484,0.7043769069030211,1269.8616780000157,0.754375278825814,3.2635765696010632,0.2257084554470652,2.941046571637191,02e2ca8ae6364f7695c7fdfa2bdf0362cad27d51b29d1708c5ab1131f4b33393,不利
42,lag_only,3.2299922295162626,1.524162179535223,0.7772399365857,3.1359378311561317,1.6004041864088432,0.7050262115604938,1222.9043945000158,0.6573207170241246,2.505702725314943,-0.6456604022007122,1.615750036976176,60a03d6ed9b01b13fdc4f2194023c7ed5d248f86402f7880a69d6b629001e0f2,不稳定，不推荐
42,norm_tcn5_only,3.2989686600699213,1.5165616974370992,0.7676242752014688,3.2303885918033983,1.6129446528511566,0.6922811550661062,1314.887834699999,2.8068561334591577,1.9945414007655295,2.3467754985962554,2.4119919577178606,3fbf5fb4ce609203bf9a7696b5066fd71f016dfdd86eb4b4cc5f253adc592016,不利
42,station_balanced_only,3.2988860698200475,1.4947916431995008,0.7676359101885911,3.2378030127220434,1.584371290351876,0.688679644231538,1172.7457846000034,2.804282346069307,0.5304224651587285,2.581682863963415,0.5977604741337096,f72576eabaf21b2cae865611dc77da5058a43e57e701630cc74a0da14c159927,不利
